Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,Length,AASI,ABHPRK,argos,bulkiness,charge_phys,charge_acid,cougar,eisenberg,Ez,flexibility,grantham,gravy,hopp-woods,ISAECI,janin,kytedoolittle,levitt_alpha,MSS,MSW,pepArc,pepcats,polarity,PPCALI,refractivity,t_scale,TM_tend,z3,z5
-0.277274563,-0.717302557,-0.91283555,-0.333559475,-0.206706102,0.247525347,-0.951829833,-0.137591711,-0.535063246,0.944104369,-0.575656476,0.297083041,-0.749917833,-0.697970178,-0.463664791,2.248684264,1.018856759,0.503126743,0.514603756,-0.413179934,0.50511606,-0.633190901,-0.039981663,0.958819987,0.503312424,-0.438655052,-1.207681842,-0.24712638,-1.012838802,-1.022028233,-0.576404687,-0.222776345,-0.536806484,-0.346222276,0.7667604,-1.120158417,-1.346563512
-0.377272829,-0.076043962,-0.45858929,-0.184654053,-0.437780473,0.273727942,0.060129795,0.074732295,0.710058175,0.047734691,-0.384980878,0.125232927,-0.501251028,0.025186921,-0.015109698,0.322551794,0.148461221,0.436382135,0.280681736,-0.459786988,0.253336309,-0.149896455,-0.422588822,0.544427741,0.254582223,-0.518125264,-0.449220344,-0.598468948,-0.417759628,-0.685255323,-0.055781065,-0.142482036,-0.470653323,-0.286137251,0.371536745,-0.170313355,0.094649754
0.121351544,0.19635321,0.209189302,0.212816399,-0.283343833,0.39103286,0.032924388,0.293047662,0.719526779,-0.053600422,-0.223811243,0.351041761,0.017603304,0.313973258,0.486888378,-0.003859314,0.135524118,0.460763076,-0.373306926,-0.047742282,0.283127836,-0.441225164,0.016229105,0.572487286,0.282215516,-0.276397223,0.236697402,-0.199424938,-0.211636053,-0.076217006,-0.259974589,-0.540435024,0.086872011,0.030958322,0.447441979,0.073979209,0.450324965
0.378129426,0.407904859,0.746809876,-2.223319175,0.454579902,-0.313351805,-0.420324958,0.981820651,-1.065305068,0.817560718,-0.740160911,-1.263738701,-0.338277034,-0.411908027,1.012052155,0.952411305,1.00135859,-3.485559996,-2.911790554,-1.123064795,0.58131383,-1.317056251,-0.2940274,1.753049615,0.599444139,-0.556435032,-0.636122132,-0.603377537,-0.29536174,-0.685255323,0.033540951,1.146535624,-1.113333332,-0.719204171,0.96164538,0.244120242,1.67223444
-0.236581262,-0.683198816,-0.793131991,-0.028620768,-1.152498875,1.054782644,-0.594770852,0.688710093,-0.554000454,0.054655574,-0.558440895,-0.716225339,0.47914334,-0.630676492,-0.38326715,0.688617199,0.582627837,-0.371784156,-0.224007764,-0.49227456,0.570976924,-0.319500489,0.011397743,0.718863775,0.588293977,-0.218272598,0.410967036,-0.713750416,-0.084011907,-0.440162045,-0.055936197,-0.178222304,-0.181461165,0.003717488,0.040871328,0.317319395,0.07070999
-0.026385117,-0.331763392,-0.417555537,-0.178584565,-1.152498875,1.054782644,-0.57227113,0.688710093,-0.554000454,-0.002601984,-0.558440895,-0.768167558,0.549903623,-0.290370011,-0.064076461,0.51268,0.499924167,-0.457729134,-0.296953348,-0.413391214,0.506888101,-0.322492302,0.104096554,0.592583178,0.526348636,-0.2387741,0.435353893,-0.647893836,-0.084011907,-0.378888726,-0.02173605,-0.315056315,-0.124073992,0.013128764,-0.016786252,0.356448896,0.194242574
-0.131430614,-0.504583421,-0.614752777,-0.441766062,-1.152498875,1.054782644,-0.508521919,0.688710093,-0.554000454,-0.040203969,-0.431236882,-0.775587877,0.616667446,-0.460523251,-0.223671806,0.432715321,0.46647783,-0.360368306,-0.315354009,-0.374793978,0.498618576,-0.229746115,0.120333892,0.558947689,0.518295741,-0.170961383,0.60812544,-0.703577449,0.080371296,-0.256342087,0.027575811,-0.142336086,-0.086428518,0.094953444,-0.065707832,0.450224768,0.273274949
-0.131535765,-0.505595655,-0.614752777,-0.362066759,-1.152498875,1.054782644,-0.62749772,0.688710093,-0.554000454,0.05294639,-0.431236882,-0.778555998,0.655926473,-0.460523251,-0.223671806,0.573807564,0.523032549,-0.464741715,-0.342735999,-0.344991871,0.511022865,-0.229746115,0.180429972,0.507019221,0.530684812,-0.070030824,0.58870494,-0.680018994,0.080371296,-0.256342087,0.020218793,-0.077645078,-0.087080622,0.107015495,-0.104495657,0.369435842,0.132832283
-0.973056401,-1.055907614,-1.042634198,-0.307101998,-0.149479428,-1.065682215,0.124809956,0.413742796,-0.179990597,-0.034797043,-0.460285879,-0.333625973,-0.757846793,-0.894823029,-0.849239521,-0.381810349,-0.070353401,0.631460612,-0.791869781,-0.793631718,0.245384242,0.127228896,-0.604525575,0.690646961,0.237162178,-0.294592224,0.330290257,-0.96518388,-0.025924574,0.619453955,-0.028446839,-0.490196844,0.540334829,-0.032092862,-0.309200219,1.337043627,0.83229858
0.433438667,0.363789273,0.568822705,-0.339676029,0.664547049,-0.33309748,-0.219796151,-0.401980548,0.605903531,-0.309144051,-0.341105702,-0.03849847,-0.466190703,0.465356066,0.466556732,0.286965058,0.437498053,0.75449553,0.049591696,-0.464724017,0.274689116,-0.96850781,-0.18114506,0.787698346,0.269764083,-1.31991098,0.047783309,-0.31641626,-0.98789976,0.026268807,-0.561852683,-0.817571476,-0.16249956,-0.420977876,0.843045117,0.028621623,0.394279353
0.328077718,0.303996077,0.442846469,-0.342701912,0.840919453,-0.469567589,-0.204039783,-0.446211637,0.605903531,-0.310323113,-0.31916811,-0.113745246,-0.487921523,0.406666843,0.411509136,0.299882597,0.452390374,0.749995468,0.036973735,-0.470334186,0.254009774,-1.015976834,-0.194254303,0.808255472,0.24967988,-1.386273163,0.087915826,-0.273755937,-1.016249271,0.089671944,-0.571179989,-0.789969094,-0.135732705,-0.417469498,0.866789273,0.066377027,0.422521518
0.569713907,0.543953984,0.762687586,-0.399467202,1.017291856,-1.895505268,1.137603201,-1.507757762,-0.279410939,-0.012020767,1.106775271,-1.650673339,-0.060440878,0.612079115,0.604175712,-1.768953631,-1.471025982,-0.23990456,0.114117073,0.566763032,-1.683430574,0.881752216,-0.157647362,-1.772986495,-1.681181244,-0.113968668,1.301138257,0.227087384,1.024915414,2.372185004,1.178514597,-0.7103568,1.035096651,0.786790067,-1.737956988,2.362766611,2.485304763
0.758249019,0.848103261,1.499922993,-0.990228669,0.774507622,-0.56551571,-0.720806751,0.32537513,-0.397768488,-0.034142711,-0.472460403,0.149217167,-0.954955659,0.844300021,0.88315147,0.852807048,0.815479655,0.587028827,-0.352106698,-0.608459858,0.62576253,-0.566269615,0.305795069,0.769633911,0.632986395,-0.841320243,-1.270782888,-0.38666866,-1.024649125,-1.026797346,-0.3869943,0.339896354,-0.686075523,-0.76009482,0.801368958,-0.875577548,-0.244311949
1.689147706,0.874603978,1.630473055,0.047654361,1.271268117,0.235933886,-0.524720128,-0.053262646,1.20242558,-1.198411663,0.214705092,0.232242482,0.756696132,0.968627853,0.875780523,-0.488312392,0.494554511,0.187121142,-0.157453816,0.355419123,0.315688406,-0.810881755,1.281815298,0.210976187,0.320879658,-0.900478049,0.169279626,0.507924565,-0.389271517,0.005049889,-0.921173494,-0.175864069,0.345709911,-0.303785411,0.737879464,-0.546077766,-0.033893987
0.122718502,0.013582744,-0.330260802,-0.259297695,-0.001976569,0.349700642,-1.076753527,0.72076906,-0.350425469,0.106999241,-0.653843904,0.307221809,-0.08059148,0.041428828,-0.004228202,1.179294341,1.094508809,-0.390905676,-0.758449043,-0.670541567,1.037171418,-0.685997516,0.383684826,0.967441826,1.046379776,-0.585328663,-0.750792707,-0.902887315,-0.762092624,-1.129486891,-0.695946388,0.660751395,-0.824917591,-0.725923576,0.928099155,-1.188154421,-1.087230001
1.689147706,0.874741754,1.630473055,0.055704239,1.271268117,0.235933886,-0.522286749,-0.053262646,1.20242558,-1.1992936,0.214705092,0.229945152,0.735771311,0.968627853,0.875780523,-0.485968846,0.492514892,0.187499822,-0.140951032,0.346138092,0.315155021,-0.805478541,1.268672735,0.213107615,0.320400202,-0.900478049,0.15902242,0.500050688,-0.389271517,0.005049889,-0.917377277,-0.178345322,0.338582298,-0.304299661,0.735986199,-0.530978164,-0.005604669
-0.301879814,-0.753986716,-1.06599338,0.296137446,-0.206706102,0.483684148,-0.902672888,-0.013212559,-0.535063246,0.303373537,-0.575656476,0.093403717,-0.20884125,-0.747480931,-0.788735314,1.637738899,0.948667465,0.604993818,0.612338838,-0.400075299,0.50912647,-0.609976238,0.098517604,0.870105887,0.508719835,-0.55337581,-0.830589256,-0.14118581,-1.012838802,-1.259750283,-0.528768752,0.00996252,-0.377412995,-0.29797021,0.647795832,-0.879518833,-1.222084712
-0.281585739,-0.745372203,-1.008036471,-0.335778303,-0.420614456,0.814824757,-1.202868814,-0.04644363,-0.54453185,0.192694771,-0.692442065,0.831012607,-0.253340489,-0.731859215,-0.628386106,1.774089428,1.216966266,0.920204127,0.330731685,-0.499617438,0.725856927,-0.845534206,0.323779997,1.09025054,0.708023444,-0.600361707,-1.11427952,-0.331620372,-1.162541398,-1.369084275,-0.892473964,-0.445425628,-0.622450896,-0.601558351,1.003626178,-1.327114876,-1.668280806
-0.03500747,-0.209060161,-0.545361303,-0.749198403,0.424946803,0.402148713,-0.064230673,-0.489608176,-0.411971394,0.097272233,0.675198017,-0.925744275,0.19186636,-0.210751135,-0.097802262,0.560612171,0.160504093,0.455987503,0.810724797,0.150698389,-0.113092257,0.298845055,0.344767425,-0.37899361,-0.098633104,-0.515857071,-0.036621091,-0.183998396,0.257160769,-0.138419851,0.43200502,0.567665868,-0.429090343,0.069893022,-0.197618083,-0.251783174,-0.283031424
0.080763394,-0.067036171,-0.758893636,-0.460976767,1.304879979,-0.856366627,-0.330548584,-0.101941635,-0.421439998,-0.503974438,-0.451492298,0.401657158,-0.700678486,-0.051071687,-0.296150453,-0.017418341,0.451278821,0.393492798,-0.396177213,-0.5935605,0.285744139,-0.66047183,-0.224751066,0.479217039,0.267590721,-0.611598431,-0.243432732,-0.35839905,-0.729503913,0.08671044,-0.47875341,-0.404399986,-0.299901657,-0.602181767,0.61738924,-0.02759259,-0.018423082
0.796629005,0.658529287,1.643933171,-0.930382857,-0.182971827,0.274366003,-1.888075064,2.572888606,0.269768091,-1.127556141,-2.29521647,1.235957077,-0.911622479,0.656086336,0.371413408,0.342972705,1.748360596,-2.955489608,-2.409804628,-1.996148411,1.836439469,-0.83521787,-0.062769143,1.140876081,1.848985927,0.731527122,-1.963732805,-1.502057394,-0.830246546,-2.015675018,-0.702524283,1.373860175,-2.664140569,-2.2433907,1.386834122,-1.774933282,-1.067899726
0.805566811,0.701537484,1.040972227,-0.150097812,0.531192305,-0.705509814,0.068501155,-0.52640296,-8.71E-05,-0.582233197,0.203231911,-0.769841651,-0.551209431,0.772257744,0.809999992,-0.677029379,-0.266182332,0.109821214,0.448210229,-0.116707774,-0.45401562,0.45286144,0.431896022,-0.509227289,-0.444251755,-0.602628028,-0.623075465,-0.207413443,0.17258626,0.214416338,0.253130957,-0.290606036,0.098155899,-0.315521402,-0.599400523,0.505296907,0.938433711
-0.417860979,-0.445622264,-1.227514778,-0.168202413,0.538342796,-0.995129143,-0.921250148,0.362136079,-0.099507464,-0.58303985,-1.714301356,0.309203036,-1.023409662,-0.317140782,-0.663729367,0.376342946,0.898207196,-0.394811527,-0.644945296,-1.465215925,0.753182132,-1.25334489,-0.811986423,1.298393375,0.734047231,-0.804952517,-0.457215131,-0.732525794,-1.527296424,-0.298824922,-0.985395692,-1.140576909,-0.376282635,-1.152328926,0.847248085,0.084566328,-0.396848388
0.276028147,-0.108741632,0.110656023,-0.649787034,0.381530867,-3.698180199,1.994288036,-1.491299683,-0.961150424,1.140840093,1.540425309,-3.156025407,-0.661718957,-0.341415974,-0.255590862,-2.251090055,-2.567408915,0.368288606,-0.310096685,0.759569837,-2.277874571,2.352188054,-0.767981698,-2.222175973,-2.260572246,0.556054092,2.240556738,-0.251148066,2.13516132,4.155336887,2.127505116,-0.397488544,2.867705659,1.943282947,-3.517824283,4.470274999,3.477824141
-0.03500747,-0.206050195,-0.545361303,-0.896127088,0.199364835,0.326398697,-0.095503589,-0.421331649,-0.407237092,0.276849105,0.561351927,-0.897373819,0.142757354,-0.206782222,-0.096992997,0.682699419,0.165175753,0.381525885,0.692785729,0.119326404,-0.12208683,0.290698364,0.303924183,-0.340702001,-0.104758238,-0.477784391,-0.123257255,-0.219735681,0.177973819,-0.224173598,0.44527875,0.556680062,-0.459708091,0.093258181,-0.18952748,-0.278690791,-0.311821612
0.47444742,1.009567378,3.09279056,7.47125739,1.71102331,-5.174287123,1.647837776,-3.902134022,-1.02269635,-2.574748457,-0.036904447,-2.231899195,0.860026321,0.424273608,0.031680749,-3.438215655,-1.984104814,-1.868857718,3.620157803,-0.640235396,-3.934673981,-1.004625547,-1.681659806,-2.306087662,-3.971378665,-0.866436069,1.695472668,5.130673447,-1.810035536,-0.158304783,1.153596022,-1.542633034,0.343583879,-0.499543333,-2.32602467,3.132046069,3.860632757
0.095799936,0.161724893,-0.020678123,-0.309331994,-0.767929092,0.767489023,-0.379807507,0.170083032,0.544357605,0.073466042,-0.858127914,0.11476789,-0.531108654,0.24186557,0.373860248,0.853836786,0.603091501,-0.76759766,0.140157534,-0.882347794,0.555457246,-0.719176801,-0.795910007,0.792748406,0.557829227,-0.552731765,-0.690764518,-0.534663755,-0.840812143,-0.896911359,-0.254413003,-0.209599628,-1.396305145,-0.866516736,0.963518414,-0.825284737,-0.495111796
0.691583508,0.597577226,0.929240192,-0.680775778,-0.454688353,0.636203374,-0.983076456,0.297735319,0.094598917,-0.122675169,-1.408460187,0.286287313,-0.979983685,0.647072006,0.519286533,1.139305705,0.978748589,-0.51435771,0.129612453,-1.216393326,0.952276655,-0.965450799,-0.600816131,1.094752869,0.95002449,-0.965605789,-1.245922026,-1.047393184,-1.371577337,-1.051743485,-0.762898399,-0.890084804,-1.266210038,-1.293465544,1.11907855,-1.055949691,-0.993758479
-0.742250728,-0.87715204,-0.944786992,0.142998036,0.505242943,1.742192597,-0.139981755,0.740418104,-0.284145241,0.893849658,1.25113877,0.435659116,1.669236766,-0.873830951,-0.687785366,0.940018144,0.299795414,0.760433313,-0.616626349,1.478986854,0.714659927,-0.062590655,1.077142028,0.19400171,0.720167616,0.693256578,1.485029883,0.365128281,0.926149381,0.802105087,-0.438090229,0.772818959,1.205155359,1.422578785,0.419985406,-0.543706449,-1.195524854
-1.562741235,-2.145511964,-1.277467491,0.291492349,-1.287307549,-0.538269208,0.985610429,-0.493391465,-0.383565583,1.824916472,0.858149241,-0.802449417,-0.747426263,-2.116578327,-2.126918822,0.969932596,-0.759858345,0.941660398,0.901891008,-0.174076301,-0.672947637,1.692303015,-1.324898193,-0.669686365,-0.663125796,0.754904508,0.271976923,-1.225358246,1.081614438,0.033313603,1.660380148,1.639766153,-0.562131807,0.984601153,-1.276669458,0.930465793,0.464884767
-3.483633273,-0.557428246,-0.810153157,0.859131597,-2.117225289,0.887359889,2.142801735,0.136071048,2.949383011,1.919317948,1.097333776,0.218975334,0.625206502,-0.495141306,-0.425562663,-0.932960792,-2.181518882,-1.274503279,0.182485338,1.495061542,-1.356117492,2.072710079,-1.225387306,-1.892784111,-1.354338286,2.811682354,0.857923599,0.805448186,2.21631252,0.912575157,1.86794243,0.660069781,0.558313513,1.82033226,-1.723203665,0.8298829,0.503489647
1.421118704,0.531044901,0.667421325,1.204013607,-0.610129783,-0.91380423,-0.295980897,0.337114484,4.02406956,-1.052230541,-0.974970435,0.981363503,-0.055581134,0.674500962,0.414613817,-0.955676927,0.160135542,0.304764334,-0.551373012,-0.470627824,0.378361071,-0.639908647,-0.000394049,0.738732906,0.3675468,-0.064550607,0.5758615,0.246636156,-0.643736715,0.463496863,-0.933023848,-0.860488784,0.710450165,-0.474399854,0.44018605,0.504541238,0.54674886
0.583909245,0.659133317,1.355782135,-0.900299683,-0.279109679,1.06359478,-0.42926195,-0.311904098,-0.516126038,0.650224056,0.605893641,-1.115281303,0.052680521,0.648577804,0.918308596,1.220992276,0.234013587,-0.13617497,1.071475144,0.375062458,0.168622259,0.567320772,0.642480937,-0.474926795,0.200479975,-0.343238624,-0.598796345,-0.383998518,0.434335121,-0.069838634,0.257214943,0.441004278,-0.310275026,-0.000612125,-0.300202386,-0.921459739,-1.028810318
0.638061828,0.452607584,0.687219457,0.351705676,0.441040641,-0.071997341,-0.753628605,0.238226328,1.031990709,-0.915381992,-0.812574778,0.486676727,-0.446589787,0.556729109,0.355583635,0.133383223,0.784719982,0.235816672,-0.099070922,-0.742940197,0.766963784,-0.967195651,0.130165045,1.015769946,0.762707489,-1.03772165,-0.538251606,-0.381348447,-1.101664385,-0.537618316,-1.052627238,-0.497506585,-0.303886848,-0.913190583,1.039559928,-0.52790625,-0.251263998
0.999569756,0.951424917,1.185374447,-0.47352172,0.311802242,-0.719026109,0.14204746,-0.963016987,-0.175256295,0.264717196,-0.031670211,-1.182192819,-0.148687092,1.033405921,1.134950385,-0.227311975,-0.42562717,-0.820814563,0.174713516,0.23723844,-0.772563764,-0.267823728,-0.215769064,-0.507121903,-0.767046369,-0.431980388,0.199430364,0.626883369,-0.338845199,0.928373137,0.240910062,-0.936783341,0.568864406,0.150135682,-0.417000234,0.736905175,0.796462014
1.428374099,1.380420183,1.544419786,-0.430597747,0.725365119,-1.657522911,0.654059986,-1.544362801,-0.203662107,0.339301572,0.364571472,-1.733232726,-0.025706919,1.505542971,1.776065718,-0.996348514,-0.982483955,-1.02655944,-0.273152886,0.641255762,-1.490477251,-0.213725919,-0.121252692,-1.027981025,-1.482139019,-0.533385406,0.76369731,1.117906121,-0.086441222,1.910560171,0.582386036,-1.189438991,1.133448593,0.497031188,-0.818148263,1.49904428,1.784367956
-2.800154061,-1.901395123,-1.184488143,0.365452813,-1.873600884,-0.038508834,2.681607481,-0.574232604,0.179816353,2.246069345,1.613657197,-0.75429627,0.11364083,-1.979380556,-2.222828259,-0.963015453,-2.654733403,-0.734092429,0.961121648,1.324022651,-2.071522251,3.191833906,-1.797349833,-2.630090399,-2.067675764,2.928211128,0.766840485,0.265857797,2.781986077,1.003212969,2.915897511,1.753705639,0.384585078,2.159630158,-2.728221838,1.629210622,0.742804197
-0.857495838,-0.85873315,-0.899440774,-0.212458837,-0.845692927,1.764937177,-0.220093668,1.278595091,-0.146850484,0.915740953,0.700878829,0.859404667,1.246833422,-0.821248109,-0.447105283,0.993599817,0.430355788,0.44422026,-0.985401745,0.706619781,0.812033589,0.135255006,0.802611999,0.34084811,0.824677402,0.927920148,0.822949188,-0.378042461,0.902287299,-0.29310608,-0.033904953,1.065173339,-0.090483541,0.888077471,0.387795227,-0.717790833,-0.673084338
-1.171580824,-0.754604774,-0.672775027,0.606997921,0.079673401,-0.758434964,-0.113564194,-0.18453481,0.302908204,-0.434746344,-0.760325977,0.035376119,-1.136326089,-0.59532852,-0.087861319,0.020879666,0.490429728,-0.413587166,-0.601980693,-1.242985046,0.216547732,-0.67221588,-0.814231592,1.089954371,0.197834507,-0.655341625,-0.535267616,-0.659619518,-0.544550008,-0.166803979,-0.25197519,-0.186004297,-0.869780384,-1.005693027,0.658315792,0.28934278,0.788253209
0.058261155,-0.082212433,-0.273283998,-0.903767266,0.199364835,0.653577036,-0.403340691,0.095619198,-0.407237092,0.395359441,0.458793692,-0.406199881,0.13763987,-0.069596172,0.147487121,0.863567861,0.359331734,0.189293292,0.221756991,0.399806098,0.139604885,0.25934043,0.598582895,-0.24745204,0.155946472,0.245692603,-0.223121624,0.004738897,0.376774754,-0.026567144,0.235749361,0.591391329,-0.177509117,0.245975921,-0.054575987,-0.506191101,-0.527234896
-0.024176953,-0.286122707,-0.938841018,-0.26498214,1.406083578,-1.300686645,0.122747646,-0.553399384,-0.516126038,-0.217228955,-0.232538646,-0.164348782,-1.118073489,-0.280682437,-0.494284922,-0.120790848,0.031884086,0.409885594,0.075425448,-0.667274581,-0.170096292,-0.294714305,-0.691101476,0.206841126,-0.188568421,-0.73675042,-0.298643552,-0.44147207,-0.571762071,0.334028576,-0.026995838,-0.540627528,-0.217051611,-0.411520854,0.132478137,0.65301023,0.684632301
-0.028172678,-0.291464424,-1.05887128,-0.341244511,1.376426967,-1.191246478,-0.062623283,-0.473775938,-0.511391736,-0.5371855,-0.476864409,0.218863588,-0.976092578,-0.291479703,-0.639660541,-0.089280681,0.312228089,0.784126614,-0.021585971,-0.814595065,0.111703662,-0.671818929,-0.697731992,0.560859085,0.086981106,-0.92540364,-0.195633253,-0.418478269,-0.964891462,0.00207147,-0.329092214,-0.409470005,-0.370575347,-0.638854973,0.59612368,0.245381538,0.209124994
-0.133533627,-0.458413106,-1.119572485,-0.607148411,1.13742958,-1.00631959,-0.024701321,-0.713521259,-0.511391736,-0.54836948,-0.476864409,-0.072464494,-0.902915055,-0.450535975,-0.788847476,-0.042231585,0.290058323,0.748606323,0.225366043,-0.881083836,0.071120068,-0.579528016,-0.788514994,0.49356246,0.047605418,-1.12884181,-0.136396209,-0.630690574,-0.88806018,0.059348704,-0.255487537,-0.470158073,-0.483794094,-0.743234017,0.512827854,0.165762243,-0.124324762
0.926384905,0.993521199,1.431054242,-0.739185381,-0.29121402,1.566683342,-0.870208025,1.285472545,-0.317285355,-0.160424316,-0.214137294,1.172883605,0.60355004,1.000608292,0.779282398,0.3828367,0.631871576,0.150274251,-0.749726898,0.200356731,1.159395235,-0.359948458,0.760459405,0.285986958,1.163274782,0.45004,0.251730407,-0.608338604,0.026189124,-0.170080215,-0.694024373,-0.208955602,-0.17553472,-0.049269071,0.666247658,-0.939568833,-0.840177011
0.797890813,1.101587357,1.92358996,-0.417213015,0.441040641,1.69645799,-0.868498854,1.307779806,-0.61554638,-0.180275768,-0.282101143,1.227903978,1.136758223,1.02978445,0.919085888,0.363212845,0.828170074,-1.445164356,-1.463685829,0.439159331,1.181371266,-1.104438602,0.938349318,0.738677786,1.182921185,0.202198926,-0.175189299,0.321399887,-0.4389946,-0.707968714,-1.186240029,0.457669332,-0.109645959,-0.199560983,1.458277756,-1.584310085,-1.156931142
0.181813167,0.030753832,-0.786597953,-0.367819042,1.376426967,-0.954160725,-0.240548454,-0.114157957,-0.511391736,-0.599496294,-0.893042757,-0.065528108,-1.367911053,0.026632884,-0.34128663,0.157379068,0.48219629,0.415965698,0.251576561,-1.050408573,0.299161221,-0.680209012,-0.735330807,0.71475876,0.288491999,-1.106728976,-0.925133927,-0.488047865,-1.195385306,-0.456146392,-0.354928217,-0.704465456,-0.632812783,-0.937720182,0.679746161,0.02780802,0.071518731
-0.532685487,0.004929274,-0.459765417,1.440409073,-0.29317071,-0.650539898,2.311268026,-1.247538048,1.510155209,0.766597525,0.945718409,-1.24966073,-0.390274393,0.082401121,-0.026620975,-1.037426832,-1.942914422,-0.413379376,1.970379534,0.517932096,-1.488972827,1.257756572,-1.611594632,-1.14673651,-1.477636863,-0.060364826,0.199795544,0.86986377,0.70459105,0.39662544,1.343664155,0.203782831,0.355129825,0.743976378,-1.164428416,1.010877558,1.150873613
-0.05130582,-0.229111571,-0.529418253,-1.093837533,-0.006770412,0.567692722,-0.1464433,-0.111161141,-0.407237092,0.618599843,0.407514574,-0.635334617,0.010081862,-0.220500827,-0.109860371,0.836074418,0.147525209,-0.22120613,0.331610712,0.190530413,0.062930879,0.389596465,0.131186449,-0.285037484,0.077535285,-0.007333621,-0.364127309,-0.261177142,0.310507776,-0.075968757,0.338349827,0.651387398,-0.386720664,0.104921588,-0.099371995,-0.530668121,-0.781109712
0.491271524,0.435974352,1.033000701,0.051209958,0.427617597,0.964870374,-0.695327061,-0.002002421,-0.061633048,-0.100245374,0.031174267,0.859773455,0.51068496,0.49021712,0.729722007,0.29232544,0.525498934,-0.116077675,-0.78710138,0.504250593,0.168112621,-0.739599755,0.868258037,0.153809888,0.145366184,0.244470224,-0.218535244,0.459507423,-0.26285801,-0.085933893,-0.524523401,-0.533461796,0.118164762,0.043843423,0.619789706,-0.549914157,-0.199376879
0.043434914,-0.157764818,-0.271977191,-0.349704264,-0.937502282,1.63697102,0.693942548,0.784886995,-0.539797548,1.328325596,1.541870814,0.713585331,1.84616707,-0.190985039,0.15645529,0.128008185,-0.693653948,0.784992802,-0.540732531,2.240332955,-0.101579817,0.892931519,1.16186841,-0.736581824,-0.084024147,1.856861271,1.468932995,1.142037518,1.724203313,0.871644015,0.347754878,0.869206741,1.599122408,2.04009132,-0.448400078,-0.36607458,-0.674174996
1.109557334,1.0397872,1.308083664,-0.96749086,0.410338937,-1.223570282,0.471862883,-1.137296438,-0.156319088,0.402618348,0.140285366,-1.560406534,-0.205421043,1.135322425,1.307544371,-0.411320327,-0.629662671,-0.628261607,0.01483703,0.348380389,-1.032612167,-0.227302098,-0.319045298,-0.557630787,-1.018254076,-0.542654191,0.528308279,0.726723805,-0.266917165,1.170204343,0.534621389,-0.617122226,0.725615423,0.387861265,-0.506661573,1.09561923,1.40377335
1.205559876,1.069389784,1.396097144,-0.741650086,0.800516964,-0.539020439,0.586567161,-0.933727864,-0.09003886,0.271992617,0.495615257,-1.115647573,0.402832219,1.168825212,1.138161587,-0.550744869,-0.702783037,-0.005819834,0.202858534,0.965765397,-0.881381241,-0.157929436,0.198234316,-0.706309674,-0.868848726,-0.449402752,0.788761696,1.00798851,-0.035131443,1.183445943,0.304128955,-0.79446641,1.205001058,0.735545488,-0.404984694,0.717095036,0.755171066
-0.095363942,0.076295236,-0.161747984,-0.876985669,-0.605163021,-0.600143358,-0.277529354,-0.406274829,0.785807006,0.439804158,-0.931716746,-0.32524851,-1.787148441,0.179203373,0.206577111,1.070022217,0.383403687,-0.12127291,0.628534343,-1.408331683,0.138553005,-0.136251975,-1.128868213,0.543255715,0.141904121,-0.970788661,-1.554425292,-1.286740136,-0.986523569,-0.985821774,0.178310542,-0.310081569,-1.599762892,-1.100980023,0.32902521,-0.337184798,0.057089468
-0.892195552,-2.155030201,-1.340194248,1.182407612,-0.887530101,1.226510922,-0.425820462,0.960336979,-0.643952191,0.348005412,-0.012041845,1.473705681,-0.218929834,-2.169789876,-2.401422807,0.762849517,0.474372275,0.788977229,-0.367586875,-0.275411261,0.479485902,0.995265102,0.035100904,0.032946612,0.455607058,1.573589019,-0.906014578,-1.315775978,0.792449433,-1.427776546,0.500761696,1.526389965,-1.042660293,0.168202803,-0.17677253,-0.504200797,-0.805128599
-2.092279898,-1.406103258,-1.102159276,0.449208594,-1.757468351,0.164249573,2.205863925,0.124743189,0.179816353,2.051981009,1.382540048,-0.060985263,0.261639385,-1.446093954,-1.657388715,-0.987771223,-2.319400693,-0.880912351,0.177852323,1.419117117,-1.606689025,2.831710282,-1.262434788,-2.302013506,-1.60369425,3.206147787,0.657887532,0.394997559,2.632652042,0.947549184,2.38925727,1.613320195,0.604240086,2.09643159,-2.334267762,1.346901322,0.718871857
0.614823535,0.573228384,0.945052562,0.216572483,0.395867593,-0.291073974,-0.569941083,-0.774017742,-0.151584786,-1.057905433,-0.402407934,0.247153656,0.051498238,0.608897825,0.464601756,-0.11716591,0.600047214,0.084587401,0.194340611,-0.701536631,0.440490383,-1.103816715,0.02539915,0.647462128,0.425435624,-1.482771333,0.227477664,-0.371272156,-1.017309066,0.028836537,-1.059305836,-0.43442029,-0.476017466,-1.094499323,0.977233011,-0.668129595,-0.579023035
-0.244993314,-0.537378509,-0.81247274,-0.165722457,-0.315299637,0.28296203,-0.419777473,-0.593648599,-0.440377206,0.624147979,0.424272459,-1.03618648,0.136289583,-0.522579131,-0.372001588,1.338482438,0.408063003,-0.056639757,0.857023781,-0.231513128,0.08627734,0.380231651,0.138742637,-0.278445183,0.103274108,-0.503438534,-0.29318797,-0.661741252,0.130330894,-0.530269869,0.39599554,1.100409527,-0.916921818,-0.282571385,-0.260756945,-0.894230093,-1.327633228
