Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,Length,AASI,ABHPRK,argos,bulkiness,charge_phys,charge_acid,cougar,eisenberg,Ez,flexibility,grantham,gravy,hopp-woods,ISAECI,janin,kytedoolittle,levitt_alpha,MSS,MSW,pepArc,pepcats,polarity,PPCALI,refractivity,t_scale,TM_tend,z3,z5
-0.6402986,-0.47723871,-0.815234772,0.327765856,-0.106307208,1.287818921,-0.589083096,0.991212336,0.474450979,-0.023431162,0.040733688,1.006894591,1.124742958,-0.415887033,-0.424297527,0.355374536,0.50165788,0.460162064,-0.790277771,0.67004886,0.787637679,-0.548602067,0.790493192,0.557309769,0.782098951,0.648567218,0.682825544,0.340070513,0.071897393,0.005819657,-0.848560973,-0.227968712,0.773860059,0.532672386,0.593509743,-0.624311535,-0.989077705
-1.166737836,-0.50455142,-0.771969825,-0.067001802,0.037059028,1.021342539,-0.666187179,0.493209018,1.281541388,0.486361714,0.56294274,0.799058306,0.974904701,-0.442892456,-0.34355425,0.805749332,0.565937871,0.754005659,-0.586480043,0.745669344,0.558988307,-0.373336908,0.677851317,0.261603019,0.54776342,0.822475896,0.953855194,0.218992672,0.28516517,0.458756115,-0.358981714,0.282051216,0.400569932,0.707861822,0.477293668,-0.432017531,-0.728143663
0.174092949,0.021015622,-0.029004052,0.019329032,0.032618268,0.887571947,-0.271128116,-0.001429812,-0.10551851,-0.461246087,0.102586006,0.801692412,0.056354968,0.054163485,0.209537947,0.294771166,0.387514352,0.968209861,0.421576985,-0.137267539,0.533585274,-0.503474768,0.214272447,0.610753469,0.516532209,-0.73213102,-0.317068562,-0.005359146,-0.513715479,-0.562795667,-0.733519366,-0.694813409,-0.27254058,-0.442691283,0.692733587,-0.745345383,-0.562218132
-0.751305882,-0.476653688,-0.788206189,0.498845871,-0.791820208,2.015376859,-1.509981065,1.607532782,0.756324263,-1.713135403,-1.514926185,2.6443008,0.482331998,-0.390577135,-0.35492973,-0.174751863,1.280933363,0.540550501,-1.161896469,-0.701310822,1.43058775,-1.039042263,0.947749625,1.404207434,1.381186676,0.601544071,-1.191515967,-0.338724463,-0.901413058,-1.929635854,-1.546106341,-1.395427527,-0.606836518,-1.286817762,1.241483495,-1.339890329,-1.274451389
0.021639083,-0.122422773,-0.381976843,-0.282143739,0.989282451,0.406391273,-0.794781442,0.085190929,-0.030487492,-0.799251542,0.21569554,0.425347103,0.861410415,-0.088046698,-0.176225613,0.25764679,0.750175778,1.127967377,-0.169995108,0.276775636,0.558356993,-0.877806335,0.969312856,0.438259685,0.552768171,-0.693905456,0.712144276,0.337979153,-0.50215542,0.02380929,-0.865664204,-0.205649348,0.391510659,-0.050912456,0.640271692,-0.557150705,-0.685192965
0.175590436,-0.051371258,-0.157485892,-0.354682075,-0.539618044,1.45867649,-0.029462614,1.016500953,-0.618568443,-0.820047944,-0.015043809,1.878916029,0.915583355,-0.074818514,0.167782887,-0.782656224,0.092604619,0.736302705,-0.811780068,0.498392273,0.516586931,-0.325784009,0.729434257,0.481526677,0.484110348,0.959640815,0.006045864,0.785429616,0.247056468,-0.687343387,-0.719702948,-0.820647182,0.370468204,0.045187847,0.535331271,-0.620198575,-0.417701466
-1.282768947,-0.48798988,-0.57562831,-0.362876134,0.313536707,0.4812869,-0.091363237,0.230857369,1.506634442,0.96833228,0.816445613,0.203820968,0.790103098,-0.297051838,0.034968046,0.655342249,0.186470075,0.598374008,-0.786289227,1.084024861,0.179242646,-0.15528947,0.489174259,0.271070446,0.177789958,0.876390431,1.317839904,0.399506569,0.691657986,1.166641102,-0.060242673,0.166302191,1.228149521,1.322446626,0.16570774,0.421785074,0.205230533
-2.575583527,-1.533874536,-1.318465985,0.979828193,-0.785956259,-0.622645831,0.985351218,-0.826313458,0.673181783,1.004832815,0.238095622,-1.15056724,-0.876984388,-1.468865768,-1.21985716,0.282604815,-0.772342447,-0.512628691,1.070377234,-0.439662949,-0.999073584,0.892960237,-1.375004415,-0.573799219,-0.994685387,0.278565168,-0.218046981,-0.224341552,0.584434581,0.134787074,1.13049602,0.194828606,-0.586832231,0.331382988,-0.977990971,0.959831396,0.700014742
-2.394001118,-1.619081775,-1.354173177,0.690702603,-0.935278424,-0.477619892,0.521429559,-0.824649643,0.494729633,0.659602376,0.017650953,-1.028284719,-0.703993166,-1.533873738,-1.312907525,0.437539285,-0.408165129,0.125114082,1.035764736,-0.604129457,-0.76698834,0.615309365,-1.064445974,-0.281967828,-0.766914645,-0.059954522,-0.126938939,-0.437758862,0.225178314,-0.091757342,0.859340469,-0.025914008,-0.524212988,0.172644676,-0.822188747,0.873539129,0.517437334
-1.601830349,-1.512987237,-1.312573498,1.128581463,-1.260242556,0.210522278,-0.231784349,-0.08325471,0.141881062,-0.492104909,-0.894588553,0.15275382,-0.721414284,-1.383257464,-1.05305498,0.312024221,0.383421897,0.339300418,0.554535125,-1.358764911,0.170894548,-0.049022438,-0.639655535,0.76197303,0.154848084,-0.506174942,-0.853170265,-0.981663113,-0.43227256,-1.169159513,-0.095580474,-0.472919531,-1.134697192,-1.007847867,0.059462063,-0.014139787,-0.09386807
-1.56289568,-1.159713355,-1.233473263,1.095107855,-0.520942705,-0.623180444,0.177335956,-0.568912261,0.415642884,-0.297743806,-0.459923493,-0.285315811,-0.801208925,-1.073173039,-0.9229512,-0.221470991,-0.110631326,-0.226875743,0.302463188,-0.973769343,-0.48466623,0.183695777,-0.827620979,0.087965043,-0.503718178,-0.049953878,-0.565145088,-0.428740925,-0.184126492,-0.549066052,0.413431824,0.265872164,-0.756081101,-0.541627549,-0.36708088,0.613433733,0.697009491
-0.481371724,-0.374518004,-0.705871491,0.359465473,-0.823000306,-0.494292637,0.579399617,-0.707036912,0.512980421,-0.199396808,-0.00260277,-0.820553538,-0.176067813,-0.314129797,-0.31152449,-0.608633655,-0.543813351,-0.116650837,0.473557577,-0.585030433,-0.627073768,0.37519715,-0.734662287,-0.41130826,-0.625160656,-0.470106171,0.496564885,-0.74160005,0.244039949,0.132807945,0.650823253,0.015810383,-0.489208154,-0.129357001,-0.669285631,0.864625378,0.907081158
-0.15318048,-0.308771477,-0.524293218,0.115758709,-0.209494914,-0.073360329,-0.596593836,0.317188049,-0.038598954,-0.368188372,-0.97877201,0.520450887,-0.718206435,-0.24210319,-0.197549014,0.288318902,0.537336195,-0.027313124,-0.323972302,-0.835533455,0.447586061,-0.496584016,-0.144282539,0.863679084,0.437545512,-0.335174821,-0.796317444,-0.749938831,-0.747742691,-0.668442874,-0.584552083,-0.382443301,-0.348372641,-0.722211714,0.461793841,-0.150149293,0.080021047
-0.11999423,-0.198539713,-0.277449245,-0.064981437,1.04132127,0.781555204,-0.257643032,0.671040654,0.162159716,0.989553618,0.565196097,0.24084627,0.509604393,-0.123095694,0.309773684,0.657913638,0.203690325,-0.575110859,-1.194461031,1.132452182,0.277889723,-0.468019748,0.490767249,0.094207196,0.275020235,1.126401351,0.608876353,0.90713257,0.510885943,1.246951623,-0.316963691,-0.574063769,1.039359212,1.065026884,0.332882409,-0.011404886,-0.196921248
0.510930974,0.78455956,1.337476532,-0.106779329,0.159192969,-0.720196479,0.93116041,-1.2975108,-0.648986423,0.069069216,0.833163103,-1.104164261,0.488469665,0.773572223,0.927878634,-0.673296415,-0.838800124,0.052376058,0.69976961,0.642779743,-0.912828845,0.029008053,-0.111400883,-0.73610935,-0.898574868,-0.978760996,1.173122685,0.918272338,0.25735612,1.147281316,0.309104403,-0.484379999,0.693277026,0.428528519,-0.476393838,0.433364287,0.4646469
0.297514884,0.437783181,0.31660313,-1.25145602,1.023107684,-1.516952981,-0.839918488,1.078588288,-0.853800824,0.305205791,-0.601721887,-0.329523554,0.595961724,0.468638958,1.17601618,-0.515043448,0.309529392,-0.972081927,-3.344920296,1.105868643,0.248324254,-1.300314672,1.272920068,1.295496229,0.254811932,1.061265431,1.771654828,1.478052236,-0.000952547,2.569168325,-1.199539026,-0.67901974,4.163985224,1.545490313,0.036339708,1.861672737,1.812692064
-0.345776667,-3.545430335,-1.721941234,0.349610972,-0.736718586,0.06819459,1.205456355,-1.438465831,-0.874079477,1.368456042,1.463494568,-1.226555976,0.478849991,-3.925110945,-3.941998856,0.576077258,-0.869582644,1.493059914,1.41719142,0.400125339,-1.560057062,1.37273532,-0.786345398,-1.002472472,-1.576532742,0.566960435,0.891438287,-0.466981302,1.355985346,-0.1965158,1.709384934,0.929308341,0.105638594,1.83208489,-1.640611228,1.685801708,0.714018926
-1.654966994,-6.985352196,-2.044747053,2.843086145,-0.336890289,-2.232388906,2.780605843,-2.349043095,-0.778769806,3.852045721,2.585769956,-2.450692992,-0.625244079,-7.523155081,-7.322443596,1.367946553,-1.873545447,1.932044044,1.511616023,0.262935378,-2.993444375,2.523667609,-2.787687852,-1.53899475,-3.021940019,2.002209082,2.010229445,-0.726074512,2.513631854,0.992177125,3.573063944,2.751804908,0.342363376,3.707161197,-3.040660054,4.093875112,2.491040096
0.081441962,-0.608323769,-1.184700122,-0.650528425,0.183626921,-0.806358586,-0.387067639,-0.208312836,-0.801076325,0.385994272,-0.581968416,0.201640525,-1.641705941,-0.731416962,-0.97623585,1.047963832,0.425328919,-0.209020595,0.515117806,-1.306354427,0.274760899,0.087711816,-1.06874781,0.383607244,0.26499773,-0.162978008,-1.422325657,-1.14681331,-0.803819849,-0.943989996,-0.002986032,1.354571192,-1.495894399,-0.987795082,0.273974866,-0.543700202,-0.446924495
-1.948088052,-0.455338106,-0.625714451,0.341119932,0.06333412,0.673320705,-0.606479469,0.272474948,2.918028724,-0.112359485,0.339860213,1.42132341,0.773149682,-0.292421977,-0.020371471,0.598906232,0.93220952,1.24702241,0.052524681,0.295676553,0.818463398,-0.511356297,0.85609774,1.024894867,0.796763977,0.310023532,0.95750879,0.260857723,-0.083218944,0.315493678,-0.392668219,0.039572114,0.256124397,0.170535027,1.008208239,-0.042727293,-0.088851706
1.683270287,0.401429532,0.916131675,1.509367021,-1.52098159,-0.605507748,0.644356739,-0.514168876,3.646032384,0.024268692,-0.664011162,0.652732483,-0.601201013,1.554892527,1.307776936,-0.403845785,-0.033308624,-0.509662546,2.31514156,-0.601695732,0.121640776,1.225291031,-0.782906081,0.382196302,0.103955601,0.846526007,-0.555394902,-0.476116369,0.196244866,-0.3586825,0.809922904,-0.533788881,-0.651560953,-0.414195013,-0.017533147,0.983080455,1.665591746
-0.902407179,-0.575529069,-0.991496997,0.264421014,0.67145923,0.636240027,-0.210956107,0.340916982,0.614373688,0.23013275,0.79666737,0.710391775,0.944987447,-0.539982005,-0.555137499,0.298264108,0.255025029,0.904661027,-0.675647952,0.955243675,0.334402797,-0.323812686,0.677517552,0.079971648,0.326144466,0.675924854,1.071058343,0.440480752,0.409301432,0.600933863,-0.401888466,0.527631894,0.754314906,0.891046983,0.389145385,-0.324527619,-0.543444728
-0.142842988,-0.152530395,-0.303677217,-0.403304615,0.017983068,1.15130726,-0.492565967,1.019379174,0.506896825,0.561840233,0.030956052,1.35459146,0.682458115,-0.088922737,0.169468728,0.446551377,0.369134349,-0.117484208,-1.398140624,0.791340831,0.518397144,-0.592915418,0.45105223,0.273759272,0.499259899,1.652168834,0.499761055,0.672642389,0.204152638,0.371079723,-0.483753964,-0.511087291,0.416548223,0.691877023,0.581241587,-0.452758602,-0.465893829
-0.365002471,-0.394539954,-0.923317077,-0.473407336,-0.314937186,0.758358666,-0.092535444,0.564476132,0.190549831,0.385732571,-0.096892646,0.823806244,0.251997391,-0.361112422,-0.503922436,0.172989553,-0.004019868,0.125444919,-0.49032022,0.307213063,0.183854926,-0.096668197,-0.084711636,-0.043305425,0.1729443,0.974939883,0.330623176,-0.148392605,0.187889369,0.18048962,-0.123139523,-0.646673625,0.059671009,0.49801728,0.138749766,-0.024219182,-0.207721356
0.471175102,0.300605942,0.473458576,0.205469502,0.825026071,-0.391755774,0.317063562,-0.419238469,0.018181276,-0.095278461,0.343805782,-0.234853888,0.047550369,0.407623804,1.133360569,-0.508741658,-0.196171144,-0.242327172,-0.677001784,0.518864506,-0.368655816,-0.626112959,0.250714985,0.227385133,-0.378971825,-0.341715235,0.46765648,1.237634066,0.050828781,1.213039904,-0.308713596,-1.296230117,1.017927845,0.265105249,0.184843914,0.549083506,0.865642281
0.371423127,0.107186829,0.249544064,1.405741225,-1.234307171,-1.284002978,1.491027142,-1.773541836,4.741079672,1.223028279,0.694764234,-0.163201784,-0.858561988,1.177558863,1.006729964,-0.239065198,-1.015636147,-0.058272293,2.577716183,-0.057881563,-0.827190028,1.538830876,-1.414734097,-0.566641581,-0.838975679,0.677118083,0.651874022,-0.069214175,0.882201493,1.360466753,2.058201806,0.250791356,-0.142888571,0.54954994,-0.607546724,2.224706571,2.165625576
0.383982697,0.311490231,0.588810418,-0.154628405,0.390214188,-0.287842558,0.246420437,-0.577073977,-0.379280332,-0.29806096,0.352615078,-0.438518804,-0.226744291,0.321485936,0.225349908,-0.752147024,-0.523998628,-0.232260528,0.220551365,0.200496294,-0.671501955,0.506726051,0.130448656,-0.81667915,-0.680278629,0.050718169,-0.392151671,0.095275822,0.37568332,0.32418589,0.377398534,-0.3958669,0.281469326,0.070740317,-0.70888456,0.566511208,0.610469073
0.552232639,0.381419854,0.5505733,0.462102132,-0.032788078,-0.286826233,0.148202068,-0.062476246,0.026292737,-0.813986754,-0.317876971,0.031570013,0.000698963,0.43214232,0.339869549,-0.83359124,-0.196461435,-0.097978453,0.026652615,-0.268009725,-0.042890691,-0.189373748,-0.069915675,0.096237959,-0.047312606,-0.501411857,0.046579034,0.206763387,-0.287053903,-0.01755977,-0.30156408,-0.517237649,0.200650425,-0.432834041,0.008950825,0.130205699,0.203367746
0.313407571,0.232919305,0.642611387,0.085657254,2.099771207,2.507162235,-2.580137291,2.681144405,-0.486757196,-1.170311137,-0.846341907,2.851272268,1.196791262,0.206467366,0.040188754,1.786655149,2.75671033,1.264922599,-1.90498872,0.362636884,3.051889363,-2.517090738,2.302518009,2.69356024,3.049481022,-0.537195594,-0.433402818,0.011066024,-1.653585065,-1.530858631,-2.980957812,0.369434932,0.171061006,-0.717911246,3.174067164,-3.045484658,-2.722127887
0.586046868,0.7481237,1.265037369,-1.402048205,2.759776707,2.339737187,-3.139910819,2.895307194,-0.502980118,-1.321142646,-0.741225967,3.397217725,1.521897807,0.722886705,0.465841105,1.906826234,3.110506702,2.241831805,-2.442378257,0.904111671,3.233536353,-2.934484197,3.079282832,2.686941205,3.227010379,-0.190547232,-0.035772101,0.632476853,-1.92627635,-1.180679018,-3.33442164,0.11657618,0.7922368,-0.380669551,3.421095388,-3.231590221,-2.881609059
0.244571463,0.094432886,0.221682848,-0.527671804,0.065156451,0.61183249,0.157212854,-0.035192148,0.03845993,0.237531352,0.517892765,0.197960695,0.580597682,0.105958109,-0.166535376,-0.017301439,-0.288328617,0.420032904,0.284627374,0.701131428,-0.1630789,0.286489444,0.244157734,-0.622096107,-0.168071415,0.487707073,0.126887683,0.515099351,0.24608678,-0.15565769,0.156894508,0.053769264,0.239308076,0.489131908,-0.248395287,-0.402067354,-0.717096509
0.234765336,0.086399594,0.175311536,0.354720839,2.094833462,0.450392869,-1.418250188,1.268118047,-0.253552681,-0.727655815,-0.327252613,1.632825815,0.794360747,0.122559772,-0.026196685,0.690407134,1.514559817,0.956441887,-1.738170184,0.467525405,1.651009724,-1.88778584,1.435589189,1.658134176,1.644916057,-0.629905997,0.597132159,0.401204528,-1.1168339,0.281784869,-2.107918393,-0.12296135,1.009823187,-0.145034774,1.985131717,-1.360079519,-1.383842864
-1.087371011,-1.155951299,-1.233153019,1.208017559,-0.971654298,-1.152828845,1.431418553,-1.813150599,0.01209768,0.865554937,0.554171835,-1.71574699,-0.908639975,-1.108246967,-1.01085136,-0.285642364,-1.308848933,0.263278039,1.620720696,-0.440314504,-1.618055103,1.150036961,-1.68910425,-1.118906039,-1.623413422,-0.255212774,0.352499021,-0.351605435,0.562515968,0.598423391,1.593683135,-0.276986329,-0.33585395,0.493725696,-1.551578319,1.66272289,1.279095803
-0.826808224,-0.701526181,-0.848700256,1.270946006,-1.049598468,-0.405209198,0.797469249,-0.621649499,0.293970963,-0.237814604,-0.112544918,-0.252222682,-0.490836896,-0.637524679,-0.39327468,-0.758842131,-0.747713258,-0.36506353,0.836758229,-0.469769009,-0.793917153,0.601333951,-0.783875819,-0.331143829,-0.808777162,0.126222145,-0.594580113,0.476552035,0.217742087,-0.405356239,0.45924964,-0.446127558,-0.264188145,-0.309038303,-0.709173763,0.544704836,0.520155285
-2.899378921,-1.842934032,-1.382642857,0.3506606,-0.139052817,-0.444468507,0.651132084,-0.151766239,0.523119748,1.207956514,0.810319016,-0.687976391,0.232042033,-1.816204462,-1.594102575,0.282449394,-0.536428331,-0.24400493,-0.203179632,0.515745918,-0.662612557,0.711141179,-0.397416529,-0.507611184,-0.659821902,1.146676651,0.691735015,0.374887858,1.059009888,0.686025498,0.782501309,1.107681231,0.560574361,1.194430345,-0.821580307,0.801078611,0.203445457
0.028063786,-0.151708754,-0.607364477,-0.146776477,0.340098187,0.404051822,-0.079360529,0.189067816,-0.180549528,-0.421771692,0.408110984,0.752971354,0.355011655,-0.151166703,-0.315160827,0.03562221,0.217511837,1.326842668,0.182048601,0.185569386,0.386454501,-0.1610663,0.580844676,0.300005492,0.382312915,-0.614518234,-0.137606336,-0.028964695,-0.221973705,-0.666275381,-0.541865111,0.251341696,0.005012303,-0.066908382,0.463355792,-0.718499489,-0.606869998
-0.046182599,-0.400644143,-0.809118114,-0.330976139,-0.045490944,0.183673789,0.946805868,-0.446853349,-0.482701465,0.998732517,1.23614003,0.116136422,0.549229304,-0.444513764,-0.435314208,-0.578863452,-1.106035171,-0.731725012,-0.213357548,1.205235219,-1.02940583,0.993327121,-0.157820949,-1.42857178,-1.051085633,1.921541309,0.33986152,0.962958768,1.385559871,0.673160556,0.90531523,0.64865256,0.545827164,1.207543016,-1.008715042,0.407202326,0.15794269
0.26486,0.239150915,0.511183304,-1.257716172,0.123356507,0.989412414,-0.9161378,0.755734146,-0.821354978,0.134313649,0.137057915,1.124017977,1.332706081,0.064077313,-0.396680186,0.393530983,0.43939624,-0.387261936,-0.823970161,0.83510579,0.659258229,-0.238796999,0.845904568,-0.349589192,0.648053084,1.434035861,0.487586407,0.582631204,0.120027463,0.028968802,-0.665428891,0.765272373,0.33818266,0.257513916,0.310525781,-1.379543976,-2.148869066
-0.379929038,-0.637972688,-1.042063503,0.288743043,-0.854363538,0.260791222,1.296603668,-0.313673162,-0.221106835,1.620146136,0.821259602,-0.180525123,0.348271345,-0.661267555,-0.687799581,-0.294663596,-1.393941582,-1.243151572,0.181470438,0.995698549,-1.238688909,1.17958917,-0.971438749,-1.538959123,-1.254461664,2.362964393,0.224656345,1.225172294,1.236342963,0.286041036,1.369443517,0.4495306,0.18698237,1.343650547,-1.261866839,0.541550617,0.088625239
-0.085358799,-0.328949546,-0.516543316,0.716349314,-0.626565526,0.101442253,0.593135981,-0.102088901,-0.281942795,0.793600563,0.112677306,0.39088015,-0.029692143,-0.313395501,0.004425481,-0.164917051,-0.614488533,-1.017292395,-0.268039709,0.322527645,-0.62279432,0.288448855,-0.563730641,-0.473671586,-0.643819271,1.41163646,-0.249763149,0.926505777,0.425452395,-0.082012386,0.468889884,-0.14958838,-0.091195293,0.379343062,-0.411231651,0.117192868,0.189900658
-6.649376897,-0.650878378,-0.834001062,-0.026567373,0.700325125,-2.451511677,0.5294806,-1.86141357,8.19859009,-0.669289945,-0.248266452,-1.37381304,-0.242525423,-0.366499751,-0.230661635,-0.827606782,-0.337212765,-0.385391082,0.663627634,-0.620456625,-0.818123067,-0.542285012,-0.646532432,0.170653645,-0.829435735,-1.798986199,1.113658722,0.585521664,-0.578632064,1.68912764,0.035962665,-0.949918962,0.78092236,-0.492194814,-0.254693386,1.644113256,1.2025193
-6.406590734,-3.009188986,-1.568256202,0.597218003,-1.523111542,-1.753479003,1.338971781,-1.546427711,1.182175986,2.281447616,-0.785692541,-1.841518697,-3.249305888,-2.880514226,-2.89359919,1.373130984,-0.946827662,-1.736966031,2.191371473,-2.033777909,-1.480544572,2.163590912,-3.356155262,-0.486013253,-1.4925821,0.659146571,-2.885706955,-1.304652778,0.132730364,-1.530063609,2.384041286,2.3457552,-2.110506397,-0.643284319,-1.549012586,1.122000433,0.528543399
-0.889412854,-0.033046678,-0.236618152,-0.670660795,0.479035162,0.658340412,-0.179591724,0.01345645,8.229008071,1.103523527,1.211910094,0.767287255,1.753544197,0.610400901,0.723391637,0.770120582,0.488096309,1.150603281,-0.026467128,1.594285098,0.41738371,-0.10812318,1.082424916,0.048741131,0.411077667,1.135655913,1.613637418,0.966316476,0.80598409,0.812698609,0.360997182,0.663396833,0.80938842,1.427855454,0.547303914,0.129529289,0.295910244
0.32843075,0.634317681,1.464100957,-1.015458447,-0.531630399,1.507039264,-0.303505407,0.749450609,-0.855828689,-0.098596106,0.999578532,1.039255643,1.345149639,0.389283212,-0.0857121,0.007571804,0.02932576,0.653208897,0.02022402,1.061795263,0.565182887,0.588313221,1.066833819,-0.596522035,0.574665926,1.236584873,0.493988233,-0.132502105,0.946481231,-0.469556056,-0.220659367,2.035580508,0.144270459,0.610281083,0.0112813,-1.247488078,-1.262094908
0.086514096,-0.607769151,-1.348664982,-0.380678287,0.753510536,0.43846349,-0.827187748,-0.003329628,-0.819327113,0.142992137,0.118986425,1.253680725,0.958898147,-0.806428209,-1.229074178,0.780241902,0.666821361,0.348006763,-0.528870661,0.397926628,0.431765694,-0.74487192,0.452037357,0.003714385,0.401946497,0.548360634,0.472289903,0.449020123,-0.533983261,-0.20215348,-0.722829329,0.378493566,-0.186611005,0.032028653,0.671415947,-1.244758632,-1.911584216
0.185348256,-0.148115552,-0.777734215,-1.122566652,0.484978989,0.18712842,-0.503043805,1.003330912,-0.823382843,0.30930957,-0.254207129,1.103831672,0.115133086,-0.333903655,-0.576002578,0.332225141,0.46682474,-1.319036887,-1.488681897,-0.147886596,0.654301839,-0.366846564,-0.060353373,0.26900733,0.647291901,1.240412302,0.095984841,-0.7427705,0.145689888,-0.16085606,-0.35431678,1.634742523,-0.666521035,-0.092278484,0.60534752,-0.610348436,-0.324557748
0.529142351,1.174313936,1.226992397,1.040794114,0.342607933,0.259152029,-0.133836234,0.198610313,-0.766602614,-0.957866966,0.148235992,1.437542603,0.797147164,1.131132654,0.937394352,-1.265886809,-0.192325417,0.792256154,-0.890728777,0.931149485,0.175630979,-0.438707302,1.087350207,0.07411083,0.148981388,0.281807255,0.482293349,0.814110291,-0.02000451,0.573750927,-1.048624951,-1.095395158,1.620802655,0.249571059,0.315643925,-0.206839006,-0.077318578
0.004876886,-0.488437249,-1.114886959,-0.324522037,0.803870067,0.859396807,-1.100050516,0.802644577,-0.640874962,-0.675081388,-0.185923524,0.813561853,1.370476138,-0.538784469,-0.762330931,0.306014658,0.999737955,0.928529847,-1.17410176,0.524166367,0.740756467,-1.148432588,1.192415047,0.664519239,0.732742303,0.115635603,0.986755046,0.431684952,-0.538641453,-0.173016521,-0.900404162,-0.019900232,0.652081137,0.41081068,0.842951027,-0.442934169,-0.704337061
0.076466439,-0.14723033,-0.777862312,-0.054291306,-0.855419802,0.333767003,1.160254149,0.208973881,-0.381308198,1.371585174,0.135138655,0.302069978,0.071023888,-0.181728878,-0.506032466,-0.354348463,-1.232098465,-2.25566799,0.015998663,0.861716518,-0.705850232,0.988631481,-1.004010544,-0.951037838,-0.710501917,2.251916389,-0.546521917,1.144601716,0.865371154,-0.186097654,0.647521951,1.14096642,0.342785796,0.807111687,-0.648554039,-0.280265644,-0.597224263
-0.091348748,-0.405700265,-0.867530595,-0.057269888,-0.393194217,0.937864172,-0.82817477,0.4539059,-0.363057409,-0.04518517,-1.034965181,1.278461571,-0.173718969,-0.386695042,-0.461050558,0.834487446,0.745441432,0.32959071,-0.22013589,-0.475530249,0.692666266,-0.847717926,-0.137502643,0.819813635,0.666112928,0.078373603,-0.654307131,-0.250236607,-1.056744303,-0.87630918,-0.824013732,-1.32685664,-0.584489652,-0.590892943,0.86060424,-0.900691752,-1.125673479
0.409584899,0.330897821,0.3690911,0.164870605,1.218705765,-1.197453757,-0.613707397,-0.173956208,-0.324527968,-1.612077994,-0.10101435,-0.648040074,0.278967122,0.398903484,0.269960487,-0.975187013,0.343623988,0.60553103,-0.432889952,-0.231496136,0.153579978,-0.480231475,0.948853516,0.194377316,0.161075592,-1.270232299,0.713604669,0.055389113,-0.321812558,0.86802502,-0.691599939,-0.217043354,1.04945312,-0.475697867,-0.071721387,0.513566034,0.312249609
-0.053573423,-0.264398479,-0.791760896,-0.733475815,-0.446335193,0.961529346,-0.167569441,0.354756042,-0.217051104,0.609487675,-0.057591528,0.499197066,0.127646518,-0.267690602,-0.413587936,0.67201557,0.153649433,-0.025787606,-0.122003169,0.215498974,0.245388846,0.047196472,-0.097644251,0.017818545,0.242405042,0.667032682,-0.329000574,-0.314058032,0.005126858,-0.658335178,0.044742134,0.597104726,-0.428908399,0.22175288,0.232647487,-0.69400452,-0.753859275
0.143853367,-0.044228757,-0.277129001,-0.724594181,-0.856350693,0.920259095,0.025464152,0.489034959,-0.340750891,0.832113436,-0.334141493,0.370395976,-0.086622214,-0.047616368,-0.030552636,0.627013723,-0.026088689,-0.549922128,-0.133670823,0.075868269,0.145753921,0.13086768,-0.365263814,0.013023325,0.146061195,0.767130909,-0.683253322,-0.109897812,-0.045826433,-0.833506585,0.189421255,0.210531709,-0.579216136,0.077393497,0.123770227,-0.691699485,-0.712411145
0.833760247,0.76712449,1.475501639,-0.018763156,-0.538086925,-0.275573682,-0.272438686,0.09207359,-0.146075817,-0.174432912,-0.751431598,0.478301846,-0.692880997,0.784004643,0.88985494,-0.123589702,0.108003212,-0.504092009,-0.452319011,-0.539379684,0.075848988,-0.216412968,-0.204497085,0.219501235,0.067998863,0.082382149,-0.922824916,-0.186354361,-0.572324617,-0.543419228,-0.18923964,-0.047479706,-0.598413606,-0.767023216,0.25262555,-0.425223116,0.045509275
0.43422098,0.366565743,0.788642591,-0.45866482,-0.402384245,0.31228702,0.391642358,0.21696813,-0.328583698,0.77170212,0.026492231,0.238501548,-0.088504824,0.360091453,0.060621056,-0.168113954,-0.573148866,-0.89893636,-0.370154338,0.428794724,-0.182658317,0.617795396,-0.362285055,-0.674546394,-0.185077568,1.125667717,-0.338872077,-0.241961369,0.542222995,0.099973509,0.367973167,0.468075016,-0.001352885,0.279827371,-0.35283166,-0.361442561,-0.614360674
0.005649783,-0.487090739,-0.651173838,-0.031607445,0.997918681,-0.25525725,-0.500489579,0.101043015,-0.642902827,-0.475770513,0.037814237,0.729398112,0.303198394,-0.505297078,-0.305311102,0.007042815,0.519549131,1.174169562,-0.818656093,0.338845211,0.19388142,-0.815584623,0.708623098,0.541197552,0.172471608,0.03899448,0.464203405,0.828012816,-0.393494047,0.39833128,-0.695655248,-0.604651542,0.797528309,0.206361168,0.52295123,-0.00559102,-0.075727642
0.944815835,1.39027611,1.565778385,0.101649023,-0.054756059,-0.210249174,-0.878920576,-0.274359607,-0.4806736,-0.414025605,-0.212549033,-0.175863451,0.178861633,1.345581353,1.274738425,0.161171483,0.388175581,-0.871579216,-0.067226115,-0.189046501,0.225532706,-0.298346315,0.579184011,-0.361912832,0.239712846,-0.477074228,-0.175193623,-0.194480899,-0.382400693,0.143427821,-0.452770699,0.288412923,-0.518083195,-0.870214727,0.127241805,-0.96410691,-0.867683701
